instrument,direction,entry_date,entry,exit_date,exit,notional_frac,pnl_frac,R,hold_days,exit_reason,cost_frac
GBPUSD=X,LONG,2018-01-29,1.4149274826049805,2018-02-12,1.3827433586120605,0.7230476101118929,-0.016585915646203802,-5.26586496793805,14,resize,0.00013938094904558434
EEM,LONG,2018-02-05,47.33000183105469,2018-07-19,43.34000015258789,0.2926101171572777,-0.02541844084400487,-8.070104782589235,164,signal_flip,0.0007508977756278744
EFA,LONG,2018-02-05,69.51000213623047,2018-08-15,65.52999877929688,0.3861295013318779,-0.023231237739168145,-7.375689324726878,191,signal_flip,0.001122236670515466
SPY,LONG,2018-02-05,263.92999267578125,2018-02-26,277.8999938964844,0.40122155475179244,0.021080684922718345,6.692909972690593,21,resize,0.0001562558009544311
TLT,LONG,2018-02-05,120.70999908447266,2018-02-07,118.81999969482422,0.4597248386587656,-0.007439521709661978,-2.3619749180437997,2,signal_flip,0.00024144639642091032
TLT,SHORT,2018-02-07,118.81999969482422,2018-03-08,118.69000244140625,0.46890476842767786,-0.00012721239421984115,-0.040388683054897234,29,signal_flip,0.0006402264673282829
GBPUSD=X,LONG,2018-02-12,1.3827433586120605,2018-05-28,1.3309022188186646,0.6138354218585881,-0.023836918116464656,-7.567986883005079,105,resize,0.0008232997783149408
AUDUSD=X,LONG,2018-02-26,0.7838403582572937,2018-05-16,0.7468482851982117,0.6504536093606015,-0.031449014448417044,-9.984752545030638,79,signal_flip,0.0007519124358248166
SPY,LONG,2018-02-26,277.8999938964844,2018-06-25,271.0,0.30101644374531594,-0.007985573110937002,-2.5353408633436456,119,resize,0.0005116196377398031
TLT,LONG,2018-03-08,118.69000244140625,2018-03-20,118.94999694824219,0.4713583901524949,0.0004899055829580142,0.15554020060908344,12,signal_flip,0.0005426210803654812
USDJPY=X,SHORT,2018-03-12,106.89099884033203,2018-05-22,110.97799682617188,0.6513855487078289,-0.025547222025699465,-8.110991540226305,71,signal_flip,0.0006413697607136848
TLT,SHORT,2018-03-20,118.94999694824219,2018-03-28,121.30999755859375,0.49390134996439394,-0.010342820365507991,-3.283743665057798,8,signal_flip,0.0005436819268864841
