event_date,release_name,importance,symbol,horizon,session_date,session_weekday,metric,value
2024-02-29,Personal Income and Outlays,1.0,NVDA,0,2024-02-29,Thursday,realized_vol,0.017416212899874387
2024-02-29,Personal Income and Outlays,1.0,NVDA,1,2024-03-01,Friday,ret,0.028625000000000123
2024-02-29,Personal Income and Outlays,1.0,NVDA,1,2024-03-01,Friday,abs_ret,0.028625000000000123
2024-02-29,Personal Income and Outlays,1.0,NVDA,1,2024-03-01,Friday,range_pct,0.03574999999999999
2024-02-29,Personal Income and Outlays,1.0,NVDA,1,2024-03-01,Friday,realized_vol,0.012387712602962576
2024-02-29,Personal Income and Outlays,1.0,NVDA,2,2024-03-04,Monday,ret,0.013312730298347786
2024-02-29,Personal Income and Outlays,1.0,NVDA,2,2024-03-04,Monday,abs_ret,0.013312730298347786
2024-02-29,Personal Income and Outlays,1.0,NVDA,2,2024-03-04,Monday,range_pct,0.047307738024485964
2024-02-29,Personal Income and Outlays,1.0,NVDA,2,2024-03-04,Monday,realized_vol,0.02387559524773343
2024-02-29,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2024-02-29,Thursday,ret,0.001643697053989035
2024-02-29,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2024-02-29,Thursday,abs_ret,0.001643697053989035
2024-02-29,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2024-02-29,Thursday,range_pct,0.020735870527247447
2024-02-29,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2024-02-29,Thursday,realized_vol,0.017416212899874387
2024-02-29,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2024-03-01,Friday,ret,0.028625000000000123
2024-02-29,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2024-03-01,Friday,abs_ret,0.028625000000000123
2024-02-29,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2024-03-01,Friday,range_pct,0.03574999999999999
2024-02-29,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2024-03-01,Friday,realized_vol,0.012387712602962576
2024-02-29,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2024-03-04,Monday,ret,0.013312730298347786
2024-02-29,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2024-03-04,Monday,abs_ret,0.013312730298347786
2024-02-29,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2024-03-04,Monday,range_pct,0.047307738024485964
2024-02-29,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2024-03-04,Monday,realized_vol,0.02387559524773343
2024-03-07,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2024-03-07,Thursday,ret,0.02783939662821666
2024-03-07,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2024-03-07,Thursday,abs_ret,0.02783939662821666
2024-03-07,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2024-03-07,Thursday,range_pct,0.0351597160603372
2024-03-07,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2024-03-07,Thursday,realized_vol,0.014104973188995257
2024-03-07,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2024-03-08,Friday,ret,-0.07962553907646985
2024-03-07,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2024-03-08,Friday,abs_ret,0.07962553907646985
2024-03-07,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2024-03-08,Friday,range_pct,0.11454717576522563
2024-03-07,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2024-03-08,Friday,realized_vol,0.05715601496507184
2024-03-07,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2024-03-11,Monday,ret,-0.007404836283697813
2024-03-07,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2024-03-11,Monday,abs_ret,0.007404836283697813
2024-03-07,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2024-03-11,Monday,range_pct,0.05356936248987614
2024-03-07,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2024-03-11,Monday,realized_vol,0.04482388705260197
2024-03-08,Employment Situation,1.0,NVDA,0,2024-03-08,Friday,ret,-0.07962553907646985
2024-03-08,Employment Situation,1.0,NVDA,0,2024-03-08,Friday,abs_ret,0.07962553907646985
2024-03-08,Employment Situation,1.0,NVDA,0,2024-03-08,Friday,range_pct,0.11454717576522563
2024-03-08,Employment Situation,1.0,NVDA,0,2024-03-08,Friday,realized_vol,0.05715601496507184
2024-03-08,Employment Situation,1.0,NVDA,1,2024-03-11,Monday,ret,-0.007404836283697813
2024-03-08,Employment Situation,1.0,NVDA,1,2024-03-11,Monday,abs_ret,0.007404836283697813
2024-03-08,Employment Situation,1.0,NVDA,1,2024-03-11,Monday,range_pct,0.05356936248987614
2024-03-08,Employment Situation,1.0,NVDA,1,2024-03-11,Monday,realized_vol,0.04482388705260197
2024-03-08,Employment Situation,1.0,NVDA,2,2024-03-12,Tuesday,ret,0.044179443498012505
2024-03-08,Employment Situation,1.0,NVDA,2,2024-03-12,Tuesday,abs_ret,0.044179443498012505
2024-03-08,Employment Situation,1.0,NVDA,2,2024-03-12,Tuesday,range_pct,0.0659852356615558
2024-03-08,Employment Situation,1.0,NVDA,2,2024-03-12,Tuesday,realized_vol,0.026065420329645754
2024-03-12,Consumer Price Index,1.0,NVDA,0,2024-03-12,Tuesday,ret,0.044179443498012505
2024-03-12,Consumer Price Index,1.0,NVDA,0,2024-03-12,Tuesday,abs_ret,0.044179443498012505
2024-03-12,Consumer Price Index,1.0,NVDA,0,2024-03-12,Tuesday,range_pct,0.0659852356615558
2024-03-12,Consumer Price Index,1.0,NVDA,0,2024-03-12,Tuesday,realized_vol,0.026065420329645754
2024-03-12,Consumer Price Index,1.0,NVDA,1,2024-03-13,Wednesday,ret,-0.0014276301339775088
2024-03-12,Consumer Price Index,1.0,NVDA,1,2024-03-13,Wednesday,abs_ret,0.0014276301339775088
2024-03-12,Consumer Price Index,1.0,NVDA,1,2024-03-13,Wednesday,range_pct,0.03360421699978039
2024-03-12,Consumer Price Index,1.0,NVDA,1,2024-03-13,Wednesday,realized_vol,0.02288333623204697
2024-03-12,Consumer Price Index,1.0,NVDA,2,2024-03-14,Thursday,ret,-0.017302969412815283
2024-03-12,Consumer Price Index,1.0,NVDA,2,2024-03-14,Thursday,abs_ret,0.017302969412815283
2024-03-12,Consumer Price Index,1.0,NVDA,2,2024-03-14,Thursday,range_pct,0.045210984594775745
2024-03-12,Consumer Price Index,1.0,NVDA,2,2024-03-14,Thursday,realized_vol,0.030330021482567925
2024-03-14,Producer Price Index,0.6,NVDA,0,2024-03-14,Thursday,ret,-0.017302969412815283
2024-03-14,Producer Price Index,0.6,NVDA,0,2024-03-14,Thursday,abs_ret,0.017302969412815283
2024-03-14,Producer Price Index,0.6,NVDA,0,2024-03-14,Thursday,range_pct,0.045210984594775745
2024-03-14,Producer Price Index,0.6,NVDA,0,2024-03-14,Thursday,realized_vol,0.030330021482567925
2024-03-14,Producer Price Index,0.6,NVDA,1,2024-03-15,Friday,ret,0.010123087541700215
2024-03-14,Producer Price Index,0.6,NVDA,1,2024-03-15,Friday,abs_ret,0.010123087541700215
2024-03-14,Producer Price Index,0.6,NVDA,1,2024-03-15,Friday,range_pct,0.037846543195674584
2024-03-14,Producer Price Index,0.6,NVDA,1,2024-03-15,Friday,realized_vol,0.020754636826663647
2024-03-14,Producer Price Index,0.6,NVDA,2,2024-03-18,Monday,ret,-0.021243637973002882
2024-03-14,Producer Price Index,0.6,NVDA,2,2024-03-18,Monday,abs_ret,0.021243637973002882
2024-03-14,Producer Price Index,0.6,NVDA,2,2024-03-18,Monday,range_pct,0.05886258021686207
2024-03-14,Producer Price Index,0.6,NVDA,2,2024-03-18,Monday,realized_vol,0.027968993269711466
2024-03-14,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2024-03-14,Thursday,ret,-0.017302969412815283
2024-03-14,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2024-03-14,Thursday,abs_ret,0.017302969412815283
2024-03-14,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2024-03-14,Thursday,range_pct,0.045210984594775745
2024-03-14,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2024-03-14,Thursday,realized_vol,0.030330021482567925
2024-03-14,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2024-03-15,Friday,ret,0.010123087541700215
2024-03-14,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2024-03-15,Friday,abs_ret,0.010123087541700215
2024-03-14,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2024-03-15,Friday,range_pct,0.037846543195674584
2024-03-14,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2024-03-15,Friday,realized_vol,0.020754636826663647
2024-03-14,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2024-03-18,Monday,ret,-0.021243637973002882
2024-03-14,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2024-03-18,Monday,abs_ret,0.021243637973002882
2024-03-14,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2024-03-18,Monday,range_pct,0.05886258021686207
2024-03-14,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2024-03-18,Monday,realized_vol,0.027968993269711466
2024-03-21,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2024-03-21,Thursday,ret,-0.009967497291440974
2024-03-21,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2024-03-21,Thursday,abs_ret,0.009967497291440974
2024-03-21,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2024-03-21,Thursday,range_pct,0.02426868905742155
2024-03-21,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2024-03-21,Thursday,realized_vol,0.018689807399051808
2024-03-21,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2024-03-22,Friday,ret,0.034123326750054916
2024-03-21,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2024-03-22,Friday,abs_ret,0.034123326750054916
2024-03-21,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2024-03-22,Friday,range_pct,0.04333991661180604
2024-03-21,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2024-03-22,Friday,realized_vol,0.018829846641926867
2024-03-21,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2024-03-25,Monday,ret,0.010638297872340496
2024-03-21,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2024-03-25,Monday,abs_ret,0.010638297872340496
2024-03-21,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2024-03-25,Monday,range_pct,0.03468085106382969
2024-03-21,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2024-03-25,Monday,realized_vol,0.02128295118605029
2024-03-28,Gross Domestic Product,0.6,NVDA,0,2024-03-28,Thursday,ret,0.003555555555555534
2024-03-28,Gross Domestic Product,0.6,NVDA,0,2024-03-28,Thursday,abs_ret,0.003555555555555534
2024-03-28,Gross Domestic Product,0.6,NVDA,0,2024-03-28,Thursday,range_pct,0.023444444444444438
2024-03-28,Gross Domestic Product,0.6,NVDA,0,2024-03-28,Thursday,realized_vol,0.017828955296763913
2024-03-28,Gross Domestic Product,0.6,NVDA,1,2024-04-01,Monday,ret,0.0008860338907963339
2024-03-28,Gross Domestic Product,0.6,NVDA,1,2024-04-01,Monday,abs_ret,0.0008860338907963339
2024-03-28,Gross Domestic Product,0.6,NVDA,1,2024-04-01,Monday,range_pct,0.03355853361391074
2024-03-28,Gross Domestic Product,0.6,NVDA,1,2024-04-01,Monday,realized_vol,0.0233983915632843
2024-03-28,Gross Domestic Product,0.6,NVDA,2,2024-04-02,Tuesday,ret,0.010848683467058473
2024-03-28,Gross Domestic Product,0.6,NVDA,2,2024-04-02,Tuesday,abs_ret,0.010848683467058473
2024-03-28,Gross Domestic Product,0.6,NVDA,2,2024-04-02,Tuesday,range_pct,0.027912758503785728
2024-03-28,Gross Domestic Product,0.6,NVDA,2,2024-04-02,Tuesday,realized_vol,0.01569357282896743
2024-03-28,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2024-03-28,Thursday,ret,0.003555555555555534
2024-03-28,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2024-03-28,Thursday,abs_ret,0.003555555555555534
2024-03-28,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2024-03-28,Thursday,range_pct,0.023444444444444438
2024-03-28,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2024-03-28,Thursday,realized_vol,0.017828955296763913
2024-03-28,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2024-04-01,Monday,ret,0.0008860338907963339
2024-03-28,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2024-04-01,Monday,abs_ret,0.0008860338907963339
2024-03-28,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2024-04-01,Monday,range_pct,0.03355853361391074
2024-03-28,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2024-04-01,Monday,realized_vol,0.0233983915632843
2024-03-28,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2024-04-02,Tuesday,ret,0.010848683467058473
2024-03-28,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2024-04-02,Tuesday,abs_ret,0.010848683467058473
2024-03-28,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2024-04-02,Tuesday,range_pct,0.027912758503785728
2024-03-28,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2024-04-02,Tuesday,realized_vol,0.01569357282896743
2024-04-04,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2024-04-04,Thursday,ret,-0.05009399535552361
2024-04-04,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2024-04-04,Thursday,abs_ret,0.05009399535552361
2024-04-04,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2024-04-04,Thursday,range_pct,0.05252681632201703
2024-04-04,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2024-04-04,Thursday,realized_vol,0.02186447129430042
2024-04-04,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2024-04-05,Friday,ret,0.012777713825256054
2024-04-04,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2024-04-05,Friday,abs_ret,0.012777713825256054
2024-04-04,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2024-04-05,Friday,range_pct,0.029354207436399184
2024-04-04,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2024-04-05,Friday,realized_vol,0.02115711196867997
2024-04-04,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2024-04-08,Monday,ret,-0.017023675310033903
2024-04-04,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2024-04-08,Monday,abs_ret,0.017023675310033903
2024-04-04,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2024-04-08,Monday,range_pct,0.023675310033821808
2024-04-04,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2024-04-08,Monday,realized_vol,0.015509006320683302
2024-04-05,Employment Situation,1.0,NVDA,0,2024-04-05,Friday,ret,0.012777713825256054
2024-04-05,Employment Situation,1.0,NVDA,0,2024-04-05,Friday,abs_ret,0.012777713825256054
2024-04-05,Employment Situation,1.0,NVDA,0,2024-04-05,Friday,range_pct,0.029354207436399184
2024-04-05,Employment Situation,1.0,NVDA,0,2024-04-05,Friday,realized_vol,0.02115711196867997
2024-04-05,Employment Situation,1.0,NVDA,1,2024-04-08,Monday,ret,-0.017023675310033903
2024-04-05,Employment Situation,1.0,NVDA,1,2024-04-08,Monday,abs_ret,0.017023675310033903
2024-04-05,Employment Situation,1.0,NVDA,1,2024-04-08,Monday,range_pct,0.023675310033821808
2024-04-05,Employment Situation,1.0,NVDA,1,2024-04-08,Monday,realized_vol,0.015509006320683302
2024-04-05,Employment Situation,1.0,NVDA,2,2024-04-09,Tuesday,ret,-0.023787740164684323
2024-04-05,Employment Situation,1.0,NVDA,2,2024-04-09,Tuesday,abs_ret,0.023787740164684323
2024-04-05,Employment Situation,1.0,NVDA,2,2024-04-09,Tuesday,range_pct,0.05283623055809703
2024-04-05,Employment Situation,1.0,NVDA,2,2024-04-09,Tuesday,realized_vol,0.025314163622266093
2024-04-10,Consumer Price Index,1.0,NVDA,0,2024-04-10,Wednesday,ret,0.03657810079828416
2024-04-10,Consumer Price Index,1.0,NVDA,0,2024-04-10,Wednesday,abs_ret,0.03657810079828416
2024-04-10,Consumer Price Index,1.0,NVDA,0,2024-04-10,Wednesday,range_pct,0.04396520910282392
2024-04-10,Consumer Price Index,1.0,NVDA,0,2024-04-10,Wednesday,realized_vol,0.0268741684127138
2024-04-10,Consumer Price Index,1.0,NVDA,1,2024-04-11,Thursday,ret,0.036024702653248086
2024-04-10,Consumer Price Index,1.0,NVDA,1,2024-04-11,Thursday,abs_ret,0.036024702653248086
2024-04-10,Consumer Price Index,1.0,NVDA,1,2024-04-11,Thursday,range_pct,0.0435727355901188
2024-04-10,Consumer Price Index,1.0,NVDA,1,2024-04-11,Thursday,realized_vol,0.015290280535513154
2024-04-10,Consumer Price Index,1.0,NVDA,2,2024-04-12,Friday,ret,-0.01672240802675584
2024-04-10,Consumer Price Index,1.0,NVDA,2,2024-04-12,Friday,abs_ret,0.01672240802675584
2024-04-10,Consumer Price Index,1.0,NVDA,2,2024-04-12,Friday,range_pct,0.029431438127090308
2024-04-10,Consumer Price Index,1.0,NVDA,2,2024-04-12,Friday,realized_vol,0.017325911247113756
2024-04-11,Producer Price Index,0.6,NVDA,0,2024-04-11,Thursday,ret,0.036024702653248086
2024-04-11,Producer Price Index,0.6,NVDA,0,2024-04-11,Thursday,abs_ret,0.036024702653248086
2024-04-11,Producer Price Index,0.6,NVDA,0,2024-04-11,Thursday,range_pct,0.0435727355901188
2024-04-11,Producer Price Index,0.6,NVDA,0,2024-04-11,Thursday,realized_vol,0.015290280535513154
2024-04-11,Producer Price Index,0.6,NVDA,1,2024-04-12,Friday,ret,-0.01672240802675584
2024-04-11,Producer Price Index,0.6,NVDA,1,2024-04-12,Friday,abs_ret,0.01672240802675584
2024-04-11,Producer Price Index,0.6,NVDA,1,2024-04-12,Friday,range_pct,0.029431438127090308
2024-04-11,Producer Price Index,0.6,NVDA,1,2024-04-12,Friday,realized_vol,0.017325911247113756
2024-04-11,Producer Price Index,0.6,NVDA,2,2024-04-15,Monday,ret,-0.03479236812570141
2024-04-11,Producer Price Index,0.6,NVDA,2,2024-04-15,Monday,abs_ret,0.03479236812570141
2024-04-11,Producer Price Index,0.6,NVDA,2,2024-04-15,Monday,range_pct,0.05252525252525245
2024-04-11,Producer Price Index,0.6,NVDA,2,2024-04-15,Monday,realized_vol,0.02405586310248985
2024-04-11,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2024-04-11,Thursday,ret,0.036024702653248086
2024-04-11,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2024-04-11,Thursday,abs_ret,0.036024702653248086
2024-04-11,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2024-04-11,Thursday,range_pct,0.0435727355901188
2024-04-11,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2024-04-11,Thursday,realized_vol,0.015290280535513154
2024-04-11,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2024-04-12,Friday,ret,-0.01672240802675584
2024-04-11,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2024-04-12,Friday,abs_ret,0.01672240802675584
2024-04-11,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2024-04-12,Friday,range_pct,0.029431438127090308
2024-04-11,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2024-04-12,Friday,realized_vol,0.017325911247113756
2024-04-11,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2024-04-15,Monday,ret,-0.03479236812570141
2024-04-11,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2024-04-15,Monday,abs_ret,0.03479236812570141
2024-04-11,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2024-04-15,Monday,range_pct,0.05252525252525245
2024-04-11,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2024-04-15,Monday,realized_vol,0.02405586310248985
2024-04-18,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2024-04-18,Thursday,ret,-0.0037655919039775165
2024-04-18,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2024-04-18,Thursday,abs_ret,0.0037655919039775165
2024-04-18,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2024-04-18,Thursday,range_pct,0.04459872911273231
2024-04-18,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2024-04-18,Thursday,realized_vol,0.033513182868956416
2024-04-18,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2024-04-19,Friday,ret,-0.08312281968001922
2024-04-18,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2024-04-19,Friday,abs_ret,0.08312281968001922
2024-04-18,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2024-04-19,Friday,range_pct,0.1047756525923252
2024-04-18,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2024-04-19,Friday,realized_vol,0.03855569227008731
2024-04-18,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2024-04-22,Monday,ret,0.018053777208706823
2024-04-18,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2024-04-22,Monday,abs_ret,0.018053777208706823
2024-04-18,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2024-04-22,Monday,range_pct,0.046991037131882046
2024-04-18,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2024-04-22,Monday,realized_vol,0.037647007120331956
2024-04-25,Gross Domestic Product,0.6,NVDA,0,2024-04-25,Thursday,ret,0.045966822844117905
2024-04-25,Gross Domestic Product,0.6,NVDA,0,2024-04-25,Thursday,abs_ret,0.045966822844117905
2024-04-25,Gross Domestic Product,0.6,NVDA,0,2024-04-25,Thursday,range_pct,0.06458148664049632
2024-04-25,Gross Domestic Product,0.6,NVDA,0,2024-04-25,Thursday,realized_vol,0.030249007385967384
2024-04-25,Gross Domestic Product,0.6,NVDA,1,2024-04-26,Friday,ret,0.04640343552427528
2024-04-25,Gross Domestic Product,0.6,NVDA,1,2024-04-26,Friday,abs_ret,0.04640343552427528
2024-04-25,Gross Domestic Product,0.6,NVDA,1,2024-04-26,Friday,range_pct,0.0589287844447095
2024-04-25,Gross Domestic Product,0.6,NVDA,1,2024-04-26,Friday,realized_vol,0.025297875815786908
